,League,Team,Week,Time,Name,PlayerPos,ActivePos,RealScore,ProjScore,PctPlayed
1102,729457,5,4,0,Mark Ingram,RB,BN,0.0,0.0,2.0
1103,729457,5,4,0,Andrew Luck,QB,BN,37.66,20.29,33.0
1104,729457,5,4,0,Matt Bryant,K,K,14.0,10.92,94.0
1105,729457,5,4,0,Minnesota,DEF,DEF,-3.0,5.0,70.0
1106,729457,11,4,0,Ben Roethlisberger,QB,QB,15.86,20.18,63.0
1107,729457,11,4,0,Odell Beckham Jr.,WR,WR,7.0,16.91,100.0
1108,729457,11,4,0,T.Y. Hilton,WR,WR,13.5,11.07,91.0
1109,729457,11,4,0,Emmanuel Sanders,WR,WR,6.3,9.15,79.0
1110,729457,11,4,0,Chris Carson,RB,RB,0.0,0.0,33.0
1111,729457,11,4,0,Leonard Fournette,RB,RB,3.5,12.79,82.0
1112,729457,11,4,0,Eric Ebron,TE,TE,10.0,6.53,58.0
1113,729457,11,4,0,Lamar Miller,RB,W/R/T,4.9,11.63,79.0
1114,729457,11,4,0,Kerryon Johnson,RB,BN,11.6,8.25,40.0
1115,729457,11,4,0,Christian McCaffrey,RB,BN,0.0,0.0,0.0
1116,729457,11,4,0,Carson Wentz,QB,BN,20.72,18.56,39.0
1117,729457,11,4,0,Cooper Kupp,WR,BN,30.2,8.05,44.0
1118,729457,11,4,0,Brandon McManus,K,K,13.0,9.91,46.0
1119,729457,11,4,0,Baltimore,DEF,DEF,6.0,6.28,45.0
